"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01976",283.457451394128,1.35880746382934,0.570369706809727,5.63753336929128,0.0175799231833038,0.0721237897531664
"NR2F1-AS1",239.761222200453,0.809448892796461,0.341503649434763,5.61036775819812,0.0178545154434967,0.0729674540728089
"LINC01801",11.3987562668456,-4.54131380399248,1.88640210607201,5.59831174506673,0.0179777934465983,0.0733879065360344
"CTD-3065J16.9",92.9581441749282,1.53789226619741,0.64893520058573,5.5901501362039,0.0180617480031684,0.0736276407650611
"CH17-353B19.1",7.11002701407382,5.14325028646634,2.27216194004869,5.5880697675987,0.0180832124278979,0.0736844828035975
"DSCAS",11.3008527053483,3.17185599672551,1.34382782351641,5.58417553203213,0.0181234624413667,0.0737482672065568
"RP1-118J21.25",28.0064492011546,2.43264320028295,1.0240961181323,5.57256361589896,0.0182440308809084,0.0741160075909674
"RP11-247I13.12",73.5005324123561,1.8152923408327,0.766010048237242,5.56811951234072,0.0182903936269895,0.0742595760211108
"RP11-57A19.7",30.6575634854713,-4.01850789991803,1.77509987494313,5.56389687367958,0.0183345586905781,0.074388522968764
"LINC02609",569.253652070633,0.894789042421,0.379977525950597,5.53412726923702,0.0186490643599903,0.0754094555711904
"RP11-563M4.2",6.09989782146047,5.85384253266718,2.52005914445293,5.53147079994122,0.0186773985250789,0.0754731355494541
"CYP2U1-AS1",68.1713767710918,1.62665957016088,0.691027365887642,5.52636246684519,0.0187320095633262,0.0756598230903096
"RP11-68L18.1",17.3130414408876,-4.04502636621657,1.79159626880175,5.52441199610271,0.0187529047174442,0.0757272179274572
"CTD-2600H12.2",13.2623949424448,-4.40053986537401,1.92864947595772,5.51570649599061,0.0188464596709833,0.0760367368201369
"LINC00663",24.7656686314952,2.15601964080891,0.91588556302975,5.51512372402367,0.0188527397114859,0.0760440345788644
"CTD-2095E4.3",8.90827367564321,3.52975373153673,1.50781410709102,5.50489112999054,0.0189633606910877,0.0763389414881494
"HOTAIR",172.689724884346,0.963927284389138,0.410453487175482,5.50345088407295,0.018978984439083,0.0763658980226131
"RP11-380N8.7",13.3460994997494,4.19584293056901,1.93822685660314,5.49220165676548,0.0191014743401524,0.076755756841488
"FALEC",33.8653457334927,2.38819997931697,1.01391050155589,5.48833703447436,0.0191437434939242,0.0768349847430453
"LINC02704",21.9098468743396,4.46835487349679,1.92652703557423,5.4878119785518,0.0191494937262618,0.0768349847430453
"UNC5B-AS1",32.9385233118645,2.28478431048071,0.974009821028646,5.48642353672565,0.019164708067215,0.0768349847430453
"PIK3CD-AS2",1011.40932736762,0.804336114997293,0.343831291339647,5.45579383466104,0.019503540701428,0.0779534986044636
"TMEM14B-DT",53.049297239508,1.58139732899449,0.680467780259577,5.42271930450823,0.0198763800067665,0.0789699815198166
"RP5-1136G13.2",179.59817344602,0.996129404438177,0.428405764740736,5.3983276493791,0.0201560561428928,0.0798870786540298
"FAM66B",71.8250971741353,1.40301357276125,0.603573047522597,5.39219015787732,0.0202270677743643,0.0801332193923838
"AJ003147.8",12.2561877499089,3.56069128600273,1.53715104727428,5.39144476855218,0.0202357096370638,0.0801498054537159
"NBR2",125.732977672625,0.979169671805289,0.421339127121806,5.39078409102709,0.0202433725643201,0.0801625076892181
"CTD-2017D11.1",96.0356270705367,1.19462833843555,0.514578170771765,5.37688293187354,0.0204053042986812,0.0806439860134609
"RP11-118B23.6",17.932455060574,2.70678710688679,1.16932931915486,5.36570269564814,0.0205365125209744,0.0809954460937247
"RP3-525N10.2",43.9006668070762,1.78484977497906,0.770530948278984,5.32228141661514,0.0210544284432977,0.0823769394725806
"AC007566.10",19.6530137069381,-2.99356352107443,1.34493288330887,5.31251573076243,0.021172761318842,0.082588459697738
"AC073043.1",21.0587748121297,2.59108139150526,1.11857749345219,5.31476231587908,0.0211454781443939,0.082588459697738
"ANAPC1P2",303.63612572689,1.07965826627361,0.467271642007463,5.31274798766417,0.0211699390363416,0.082588459697738
"ZNF337-AS1",92.7088945199535,1.18071797518835,0.512555216396928,5.29632995712616,0.0213704061371244,0.0831790580715854
"RP1-273N12.4",6.76595210468217,5.2383285912493,2.32162717737983,5.28586548016948,0.0214992038541605,0.0835899453936347
"RP11-422P24.12",29.470119483195,2.0289339459002,0.880988285086007,5.28042340448248,0.0215665028154084,0.0837610936202928
"RP1-92O14.3",45.3637495451124,2.40000834949231,1.03579155754816,5.27854002993631,0.0215898441805529,0.0838155582235966
"RP11-449P15.2",58.6867379115933,-3.56208353827211,1.63311704712554,5.2523671446659,0.0219169359869776,0.0848656216973152
"RP1-97D16.9",6.50971176992313,5.28789349924335,2.35895025039963,5.24043265105852,0.0220677852052861,0.0853762270630315
"SLC25A21-AS1",69.3947976866485,1.43397978389265,0.626382819088392,5.2351996398302,0.0221342680306316,0.0855782252033232
"ELF3-AS1",36.4015682858864,3.93638662007089,1.76367408623447,5.22954195064063,0.022206379646776,0.0858017117365767
"AP000254.8",9.49678132577849,-5.42657736362726,2.41224437426306,5.22463662442353,0.0222690987942362,0.0860071033293924
"DNAJA2-DT",23.14313141949,2.61592795943856,1.1378630710941,5.21182472152294,0.0224337780074672,0.0864760373589746
"NUTM2A-AS1",917.245271983292,0.684128250285416,0.299533874227151,5.20774754410577,0.0224864487154282,0.0866048410170312
"KCTD21-AS1",121.034765784928,0.964281890251538,0.422387523948667,5.2050821060329,0.0225209512271626,0.0867191593700033
"KDM2B-DT",16.3896685814104,2.65727002567278,1.16701436804042,5.18734651064585,0.022751929345663,0.0875636937864449
"TMC3-AS1",102.66581925542,1.39558877209141,0.611151680618037,5.18240554390002,0.0228167138961649,0.0876891012587067
"FAM160A1-DT",10.9714578508233,4.46738856498094,2.08865814439457,5.17007081986374,0.0229792790910238,0.0881545320640683
"LINC00115",29.2275204731161,2.57634750596899,1.12585211443155,5.16598920404626,0.0230333366376195,0.0882576626434027
"RP11-44N11.2",30.5722312817831,2.1524372991968,0.942306909410781,5.16604556332069,0.0230325893098746,0.0882576626434027
"RP13-1032I1.7",15.2692442715648,3.05170556953045,1.33680669512554,5.1564684696737,0.0231599437110815,0.0885559947343143
"RP11-27K13.3",32.1684262430487,1.86354857849933,0.822735162646493,5.15485060082422,0.0231815298038099,0.0885802296453995
"CTC-444N24.7",11.6440660467791,-5.07121564991051,2.27913241016331,5.14782064332597,0.0232755681234613,0.0888640642065086
"AP001469.9",66.1343715899015,-1.68229108266119,0.746304635812867,5.13186668031824,0.0234904513676353,0.0895514346479678
"HOXB-AS1",19.1488629924008,2.82910354492754,1.24193625539768,5.11580777646432,0.0237088263784438,0.0902314751605625
"ZRANB2-AS2",35.8795206983818,1.73462280545982,0.76639936608817,5.11568151464652,0.0237105516514968,0.0902314751605625
"TAF1A-AS1",125.141778763398,1.32874641491842,0.587003508209724,5.10792114944806,0.0238168415755113,0.0905271455616837
"RP11-73M18.7",12.337705437695,4.44134785582969,2.0225656179033,5.09199936641829,0.0240364645661787,0.0911986093163055
"RP1-261D10.2",26.6490239423101,2.43263827497001,1.09439071365482,5.08729677558556,0.0241017325950265,0.0913765334255296
"FLJ20021",174.081937860744,1.04288619030986,0.46171948678312,5.08374023027373,0.0241512165687073,0.0914888157656444
"TMPO-AS1",200.329999881671,0.851195742137267,0.377288615638572,5.08304796045879,0.0241608607101685,0.0915060808791434
"LINC02076",18.2544743961792,2.5028974591127,1.10703952716789,5.06376811547339,0.0244310634136999,0.092354450685535
"GHRLOS",12.1105476773485,4.74912846898885,2.16023846492923,5.05782302155202,0.0245150136331647,0.0925747386907507
"ENO1-AS1",45.3530650639417,1.9914206902336,0.883725822897374,5.04355615981284,0.0247176984717717,0.0931426113350768
"LARGE1-AS1",6.89003658834114,5.15168589295435,2.34524111169396,5.0369780286375,0.0248117370432339,0.0933423566306519
"LINC00667",43.5483186107495,1.65665610527178,0.738185634247331,5.03507727456168,0.0248389786335977,0.0934253032863104
"RP13-968A2.1",13.6525392138401,3.03896501675866,1.3570677242224,5.01056395712388,0.0251930989197923,0.0944019682497529
"RP11-249O6.2",57.1363923249833,1.46815213562341,0.656833124788709,5.00537381768858,0.0252687459422994,0.0945672434994728
"KLF3-AS1",19.5754972688316,2.93777095932952,1.30205652767219,4.99536304341977,0.0254153213844141,0.0948870016303237
"RP4-591C20.9",154.579297182869,0.961171283222418,0.42963461957807,4.99343747652836,0.0254436161950916,0.0949648662551242
"UGDH-AS1",18.4868182990488,2.51742953225875,1.1245806137877,4.98143567016766,0.0256207130663701,0.0954476347202316
"AP001626.2",10.5726799741149,4.39116236188114,2.10150844993193,4.97102278461664,0.0257754012970512,0.0958650959962687
"GCC2-AS1",33.3833779215688,2.19062081981811,0.979266975051613,4.96670559663411,0.0258398193272674,0.0960649617064561
"CEBPA-DT",164.362507665269,0.934810760663786,0.419210860451195,4.96097823350658,0.0259255372156645,0.0963239187339537
"RALY-AS1",124.605461944086,1.16851378856736,0.524208927084511,4.95024984065837,0.0260868983267485,0.0967236811414273
"AC022007.5",139.766932918871,1.23422569214723,0.553595813232323,4.94975287360153,0.026094398233645,0.0967315524877959
"TM4SF19-AS1",7.44633284921838,3.85802463191574,1.73685435494187,4.94925523971013,0.0261019104489331,0.0967394662085511
"RP11-18H7.1",52.0750106212865,1.70481996801566,0.763997426339944,4.94867326295355,0.0261106987437361,0.0967521051286948
"RAD51-AS1",134.578620082746,0.942033852853857,0.423744501898023,4.93491635603081,0.0263193364069481,0.0973247403825276
"SUCLA2-AS1",26.3623255164802,2.5063790378912,1.14601616852605,4.93524047176971,0.0263144009826264,0.0973247403825276
"CT66",11.4989728029286,3.85654861379275,1.72170609739137,4.93426990610499,0.0263291830002423,0.0973411430691244
"LINC01515",321.028910287047,0.754868570539026,0.339886034130907,4.92216355396094,0.0265142933993034,0.0978846990054317
"RP11-774O3.3",8.04751933839682,-4.98698059812282,2.2972368829177,4.91609326553272,0.0266076189166404,0.0981118341591204
"RP11-894P9.1",63.3607122747767,-3.64661726275646,1.7000276101057,4.91123975453084,0.0266824831330042,0.0982837574862295
"ANKRD10-IT1",44.0912886844303,-3.72661999216489,1.74797271298042,4.90425015545848,0.0267906809256012,0.0986217208617894
"RP11-412K20.1",9.09828882427401,5.07981768904055,2.345366017072,4.88196081146855,0.0271387730166262,0.0996380666467562
"DLX2-DT",42.0296198564278,1.8870051639135,0.854363559535608,4.86021341757065,0.0274829362707743,0.100511956796285
"RP11-359E3.4",51.6919506159071,1.58931393529238,0.72312463824454,4.83900003799953,0.027823024093955,0.101631716436599
"FZD4-DT",26.9388750745096,2.12383416562694,0.967232807204017,4.82918037281994,0.0279819302392351,0.102067097527137
"C16orf95-DT",68.4756347511896,1.56570412477086,0.71994778562589,4.80376194221223,0.0283976641092819,0.10322813859755
"CTC-428G20.6",5.88540664870073,5.23878478461587,2.4848628510272,4.79162410838637,0.0285984486413142,0.10376887677637
"AC074117.10",295.608996249152,0.758455695090838,0.346363283218358,4.78595762297859,0.0286926893201857,0.103984988088264
"RP11-366L5.1",5.91532001965468,4.45820163732488,2.16196207812957,4.78624423503234,0.028687914852267,0.103984988088264
"RP11-11N9.4",420.612825322769,0.773965356787393,0.353303140113329,4.7816445568757,0.0287646376216714,0.104161801693613
"HOXB-AS3",274.124396163434,0.690345291286246,0.315605049927674,4.77795973378228,0.0288262546849128,0.104321931559361
"LINC02614",31.2812055493165,2.50879390233941,1.14138808526059,4.7748949555767,0.0288776081289241,0.104465749092971
"ELOA-AS1",132.789935450733,1.02633863149665,0.46917811861141,4.76919540968923,0.0289733632102958,0.104791074417616
"RP11-136K14.1",6.89663943372339,5.25274479302678,2.45911928632076,4.76818599353957,0.0289903563142991,0.104810391899968
"LINC01588",19.6925234051655,-2.24183384052636,1.02373817002652,4.75823151473579,0.0291584927516943,0.105148324206325
"RP11-707P17.2",12.1983019740445,-4.17299453448473,1.966494283835,4.75488712712102,0.0292152088777646,0.105284777185694
"RP11-431H16.4",47.6699202879949,1.60475368142276,0.73725729226603,4.7511890194042,0.0292780573852448,0.105469013288057
"RP11-521O16.1",9.92470613444404,3.48833830445701,1.62195293498046,4.74525069608019,0.0293792726236026,0.105727768453413
"OSGEPL1-AS1",30.8068876507302,2.07222381242575,0.954575608568075,4.73525290305216,0.0295505033130911,0.106237720743907
"RP11-1020A11.2",20.476507400253,-3.49199434680849,1.8141264420888,4.73395785754147,0.0295727592929381,0.106296491444547
"RP11-334C17.5",58.9251992421219,-2.09949043033413,0.981545395574837,4.72296208974578,0.0297624318860794,0.106871486952209
"CMB9-55F22.1",155.041139377239,0.849026142819249,0.390811667321869,4.71369300379244,0.0299233043558083,0.107320623078347
"RP11-613M10.6",28.713485035741,-2.79265354536043,1.38283477018214,4.70681352751868,0.0300432888559239,0.107686544434762
"RP11-195F19.9",96.550337092648,1.25417610898834,0.576723215667186,4.70617646774102,0.0300544251079351,0.107703438957101
"LINC02428",16.9930950585717,-2.61932746778442,1.20601678737,4.70121943544959,0.0301412246116452,0.107908583236517
"AC006277.3",28.3282608058507,2.05433559314771,0.943204438004136,4.69837905125137,0.030191078509379,0.108001094130787
"SNHG20",166.657620853273,0.796796497532691,0.36759124866327,4.69376137823907,0.0302723105590211,0.108205616323622
"LAMTOR5-AS1",135.935181510387,1.43372887132961,0.659101416637349,4.68968588615711,0.0303441940539301,0.108419473888819
"DSG2-AS1",8.90386830001454,-5.27970945740482,2.49094426604896,4.66515344732313,0.030780672805658,0.109674055015605
"RP11-522B15.3",35.2667170084625,1.75204436594732,0.810606068666894,4.66363074832202,0.0308079793500919,0.109684454484099
"HAS2-AS1",13.0137882662764,2.8603682979891,1.32742043225236,4.66044835461665,0.0308651307722357,0.109781579057016
"DIP2C-AS1",8.28251019230721,4.34640304486939,2.07720473046755,4.64825707198776,0.0310850944760656,0.110399270482137
"LINC00852",10.9724794628932,-4.89040388184358,2.32361429153515,4.64827410738972,0.0310847859733893,0.110399270482137
"ZNF45-AS1",33.6766223585674,-2.28538131212998,1.05410898141668,4.64590117075091,0.0311277894489708,0.110502059629582
"RP11-421J10.1",51.6800705529655,1.6840825822669,0.78506416277164,4.63689640021093,0.0312915434461662,0.110988735527707
"RP11-87H9.4",110.231866359528,1.04169490150421,0.483349399021647,4.63281012906586,0.031366149448952,0.111143791330834
"RP11-385F5.5",6.73035327632061,-5.53169285064603,2.61304534410285,4.62745182599253,0.0314642611349695,0.111381750849686
"RP4-555D20.2",6.96675752300325,-4.47148645050071,2.13747824465572,4.6281187893615,0.0314520314677839,0.111381750849686
"CFAP58-DT",34.9179829391771,1.98367682504353,0.92266703692453,4.62394703725744,0.0315286077081991,0.111468020512543
"RP11-779M2.1",15.1813745491201,4.37377434176547,2.09580944143089,4.62402694831683,0.0315271390435737,0.111468020512543
"RP6-65G23.3",288.93076940495,0.840475692478852,0.391018706054598,4.62018059015483,0.0315979112876413,0.111547571441261
"RP11-61J19.5",81.0446374428753,1.35089573010398,0.628201999587312,4.60099087157273,0.0319534830577548,0.112493769121137
"LOH12CR2",73.5039426722007,1.30255012140535,0.606167818536941,4.59266609308497,0.0321090314314104,0.112952967432748
"RP5-881P19.8",8.31143146492968,4.97760956450135,2.36430476539786,4.5908407034381,0.0321432443255022,0.113029117555861
"RP11-321F8.4",26.6944636706009,2.30647392868177,1.07281179139497,4.58020052808001,0.032343429626218,0.113555483796967
"CTD-2201E18.3",91.5153675217638,1.13229111347813,0.529341462354008,4.57558833908355,0.0324306077023738,0.1137505620132
"RP4-533D7.5",9.45974336786064,4.26657906065342,2.06030846208447,4.57048536410024,0.0325273483533904,0.113934384127238
"RP11-279O9.4",47.8938189265923,1.52680731359386,0.715557964493609,4.56278221076013,0.0326739534313959,0.114336592536629
"NFE2L1-DT",67.8871273163647,1.61523587237665,0.753905272155646,4.55295195312507,0.0328620438047943,0.11490537765758
"DNAJC9-AS1",206.157541857703,0.860151316311009,0.402906080759525,4.54927561671727,0.0329326763342718,0.115107605839042
"RP11-1263C18.2",24.3968507226646,2.15545214885837,1.00884844374446,4.53433429489988,0.0332213758346824,0.115756837355401
"CTD-2659N19.10",16.1593143442907,3.36371503028982,1.57954795725017,4.53288659694589,0.0332494886889606,0.11578751481115
"RP13-467H17.1",11.4393335361853,3.77748055184689,1.92946310289348,4.52929720585689,0.0333192983289534,0.11594084660307
"RP11-422P24.13",10.5084611314551,3.27545513427438,1.54230586361536,4.52380929351802,0.0334263282196048,0.11622863063062
"PRKCQ-AS1",403.759063240963,0.629905297172683,0.29636543303273,4.515201836316,0.0335949221144794,0.116651736892392
"EIF1B-AS1",107.966556682978,1.02375712367926,0.48338413742402,4.48280332253007,0.034237518974685,0.118357603065831
"LINC01414",34.3442070743557,2.62697696445934,1.22950668110453,4.48060865982262,0.0342815102054455,0.118468856672151
"RP11-441O15.3",137.655251403323,0.958244052047557,0.451879250391766,4.48021250439879,0.0342894572924899,0.118468856672151
"AC000085.4",11.2407287944474,3.38888656700524,1.5950861153745,4.46732821561407,0.0345489755886675,0.119045407171065
"AC005618.10",10.7626865604133,3.10316492592027,1.47199882293657,4.46284849051526,0.0346396876278872,0.119289429637383
"RP11-331F9.11",27.0736571172955,2.00818794441463,0.947840716416691,4.4586514098872,0.034724902230223,0.119503383718843
"HOXB-AS4",40.7034922306476,-1.89629291091404,0.898567161719211,4.45606937158659,0.0347774350132025,0.119604278563022
"ZNF793-AS1",17.970906734394,3.82204337853779,1.87373160720413,4.4556355692242,0.0347862690765314,0.119604278563022
"LINC02603",7.32786159377711,4.2315331584979,2.12740462075497,4.44952815252166,0.0349108914636386,0.119833416796577
"CTC-428H11.2",10.6256248779082,4.31380144895905,2.01666793482896,4.44539507093661,0.0349954921809606,0.120077990527462
"TFAP2A-AS2",31.9951088293561,1.77744325702068,0.843164043553597,4.42345781578211,0.0354481329296938,0.121168898233933
"RP11-202L1.1",66.8251270076556,1.29186143160518,0.613334349972367,4.4177870863095,0.0355661328048351,0.121433807014421
"CA3-AS1",78.3659218034719,1.1714226372898,0.557536772084366,4.40775712549675,0.0357758494956234,0.121895365989823
"RP11-799D4.4",70.407844207812,1.43323856664631,0.681901005041527,4.38968504535868,0.0361569918637239,0.122821805821071
"LINC00853",103.991810589831,1.29042057000132,0.613943799866696,4.38674076276546,0.0362194886161774,0.122918053236188
"MIR9-1HG",251.970104120405,0.886694787207908,0.422674403497384,4.3847509390751,0.0362617895885115,0.122992005033432
"RP11-770J1.3",31.9229514817492,2.08599913625357,0.999543197223388,4.38004858516657,0.0363619609383961,0.123208243560502
"LINC01547",306.207273046394,-0.808793063225233,0.386491378839397,4.36797219097639,0.0366205464682066,0.123928448262422
"RP11-80K21.4",10.7069179558254,3.3331406789333,1.58834197168531,4.36714349411069,0.0366383613645287,0.123942106233146
"SAP30-DT",141.351724587838,1.13308063630414,0.542259755439238,4.35313462663501,0.0369408939719075,0.124684180591861
"NNT-AS1",212.020227517375,-0.871606598996014,0.418161359577453,4.3381220426584,0.0372680083798625,0.125599750984213
"ADGRL1-AS1",59.7095657151215,1.35362727233998,0.649481472846482,4.33152196258854,0.0374127786274462,0.125877091817589
"N4BP2L2-IT2",26.7911843613974,-3.90161610645485,1.94352293493595,4.3315181267869,0.0374128629353741,0.125877091817589
"RP11-395I6.3",8.68421440002539,-4.63249345025992,2.32390973766933,4.33213469738684,0.0373993137493713,0.125877091817589
"RP11-506H21.6",16.4762505917251,2.56316140545853,1.2327959107065,4.33176336925789,0.0374074730975591,0.125877091817589
"RP11-350N15.5",39.6868245397104,1.82080313722351,0.872243566919201,4.32586185857829,0.037537400097288,0.126189932292891
"MALINC1",105.079089559788,1.23888479014245,0.595123216838413,4.31704386089083,0.0377324178565621,0.126666579070639
"OXCT1-AS1",6.50275263907323,4.82714941258243,2.38460882652229,4.31442702669656,0.0377904954845745,0.126766924066287
"AC009506.1",51.0646236220778,1.33305357801391,0.642573203856126,4.30473892176725,0.0380063285177501,0.127301033333518
"RP11-983P16.4",116.111766656458,1.00795863531284,0.486984309844835,4.28149086806211,0.0385295388814314,0.12859859081205
"RP11-318E3.9",17.7351562334519,2.50964827502215,1.20618795429063,4.27775277932949,0.0386143687915882,0.128738416338153
"RP11-48B3.3",14.7640935400488,-3.76721140544355,1.88884696308381,4.27822993380285,0.0386035296448443,0.128738416338153
"RP11-73M18.10",7.00600360766528,-4.35885108182279,2.1725807703277,4.27785706187097,0.0386119996138179,0.128738416338153
"ZBTB11-AS1",114.65594566814,-1.07263909136586,0.518097988438241,4.2737435152242,0.0387055702701109,0.12899466638742
"RP11-403I13.5",48.2210413213367,1.80271059944569,0.873091464214518,4.26768262851625,0.0388438704502126,0.129287924033177
"DLEU2",197.823134703233,0.904574364891999,0.437980134699398,4.25652328239326,0.0390998668567199,0.130019705129832
"CTD-2162K18.4",84.8010942147779,1.15819473083833,0.561446671566819,4.24771861357157,0.0393030953176059,0.130598944359758
"CTB-113I20.2",60.8668102685843,1.31444260502403,0.636988371890848,4.24420588931833,0.0393844845896337,0.130821063103307
"AP000251.3",299.525464226607,0.747261187628053,0.363492623453463,4.2258484552478,0.0398127095482585,0.131862794695687
"RP11-227D2.3",24.8334945034833,2.23702294518697,1.0892791853338,4.22542220328063,0.039822710593756,0.131862794695687
"RP11-474P2.6",7.85433697850182,-4.21459395814807,2.11938996669479,4.2181451596494,0.0399938573889905,0.132283415044666
"PHC2-AS1",41.476733761183,1.95161719110549,0.949715844142157,4.20136924343157,0.0403913533519318,0.133328522348854
"RP11-15E18.1",11.3096049217855,2.75349261657117,1.34330058676796,4.19211815980562,0.0406123246011103,0.13383691510789
"MATN1-AS1",22.3643928276568,2.11750332283433,1.03090647025396,4.18397341451819,0.0408079205111853,0.134273395592563
"EIF2B5-DT",18.5758865058679,2.36151519645868,1.15553927342332,4.18080306270213,0.040884323678151,0.134413191332225
"HDHD5-AS1",51.3604430217324,1.63546907133201,0.811251562996632,4.17953411955279,0.040914946363231,0.134440161657447
"SPECC1-DT",66.384319052961,1.60090793520465,0.781358271608329,4.1778971546162,0.0409544858913901,0.134505505619888
"RP1-317G22.4",17.4457218551365,2.52696329121208,1.22990368051039,4.1719081342159,0.0410994880139133,0.134824906887363
"KLRK1-AS1",193.824339949778,0.927979115876863,0.454319892492359,4.16385849856546,0.0412952302904058,0.135318978674754
"RP3-508I15.9",114.605483328729,0.924229389988536,0.453539308983758,4.15138532025875,0.0416004761194399,0.136046639772537
"SLC25A5-AS1",114.931215890759,1.01839910402947,0.499523838369209,4.1503259825806,0.0416265093956336,0.136107034537886
"CTD-3222D19.8",8.53884954518771,3.99357767696894,1.9773181621527,4.14678528260889,0.0417136465591123,0.136292862622308
"MIR29B2CHG",17.5067501674005,-3.31246785035302,1.82690732601992,4.14603923043922,0.0417320314495701,0.136302517019807
"AF011889.2",8.67428674365853,4.51645574704049,2.28518282108038,4.12353431398597,0.0422906394787373,0.137628184555442
"KCNJ2-AS1",23.0680625384868,2.21677952364582,1.08886767120482,4.12039196389075,0.0423692606906926,0.137759443308433
"RP11-399L7.4",23.0134600613514,1.89009208335616,0.931007623045935,4.11726685145666,0.0424476030131127,0.137893419434884
"RP11-95J9.3",17.3355914604159,3.12859185545633,1.54039917741293,4.11036302022454,0.0426212129792428,0.138272813791911
"PARD3-AS1",13.0743898992125,2.69862078122847,1.33060953021888,4.09816216158998,0.0429298547594055,0.138929319503814
"NIFK-AS1",386.724353993751,0.7640593582187,0.377685318366726,4.08510042663572,0.0432628802891652,0.1397556502787
"AC009303.2",46.7215162354156,1.94631041275305,0.959028058200321,4.07826070689829,0.0434383505596053,0.140221770422986
"TFAP2A-AS1",56.1920585507019,1.21413255654961,0.600865928635054,4.07680807125156,0.0434757136353484,0.14029203377577
"RP4-809E13.5",31.7578785437526,-2.26730583315963,1.15714004409018,4.07616996116507,0.0434921370779688,0.140311847482134
"RP11-326K13.4",55.0746553956113,1.61459148646165,0.798725214058847,4.06583193415621,0.0437591248131993,0.140953743131505
"RP5-1139I1.1",6.31801726915254,-3.62797739637501,1.79643887464446,4.06386622169039,0.0438100857158612,0.141092631942059
"KTN1-AS1",148.947686279302,0.84712230531566,0.419776113996513,4.06305187653147,0.0438312158242531,0.141135416624004
"LINC00412",17.6450045464263,2.49053669103145,1.24402412475493,4.06128185685112,0.0438771801588683,0.141207597684802
"DLGAP4-AS1",45.3492670594342,1.58015019243209,0.78344480955082,4.04542970454138,0.0442911015019317,0.142213870132801
"C2orf49-DT",134.412222586877,0.919965208221064,0.458683443300197,4.01769654940885,0.0450251684205368,0.143898166616709
"RP11-179A9.4",13.7830345907933,2.91929973176818,1.48585186060895,4.0106516116063,0.0452136733361708,0.144321146791645
"LINC02739",19.1969856786798,3.34633980983897,1.68165960245842,4.00231489974441,0.0454378172425124,0.144806389578525
"MIR600HG",134.476518845159,-1.88404422757576,0.992102721907047,4.00099197331022,0.0454734933968231,0.144893401737309
"LINC02323",27.5628102522601,2.04566964506709,1.02490166986224,3.97139206864097,0.0462794977210731,0.146759768024344
"LINC01135",8.7694947011772,3.087360744345,1.54692573077791,3.96441077512671,0.0464717834503442,0.147291646277606
"XXbac-BPG55C20.7",211.368491983786,0.856718665692226,0.43005036607074,3.95966905980347,0.0466028646040548,0.147551132387706
"EZR-AS1",8.35996378321675,3.87463054445545,1.98579220121965,3.95830540727553,0.0466406338745521,0.147592788637325
"PARD6G-AS1",16.5200865030591,3.68729232966982,1.90924412602565,3.95470041695977,0.0467406372897935,0.147831235028724
"SPATA13",82.0319153737478,-1.54046105155157,0.777241149945792,3.93550617569218,0.0472769108217006,0.149036583020862
"AP001505.10",24.8882421985404,-3.09652927363286,1.76777543925993,3.93307376376062,0.0473453325187326,0.149197030056822
"CD81-AS1",39.4473080222687,1.46575439430154,0.73952291803371,3.9246429438135,0.0475832939051393,0.149654450586269
"SUCLG2-AS1",39.3811482752748,-1.39946107518268,0.705596156572524,3.92071168355799,0.0476946854258775,0.149805964015804
"CTD-2012K14.7",31.0540158709222,1.70125023665229,0.858247796241889,3.91908236024275,0.0477409326005912,0.149862044579417
"CTD-2561B21.8",7.68074258561586,-4.7672729586412,2.48150236451526,3.9021816765812,0.0482234468199277,0.15113157774445
"RP11-9E17.1",53.1124481642403,-1.56065773977198,0.788281439577512,3.90166399711983,0.0482383075411128,0.15113157774445
"RP4-756H11.3",63.6576282256966,1.25550575802745,0.635123112733715,3.89790155812278,0.0483464589953614,0.151366654599121
"TAT-AS1",10.7865516139804,3.02118543110824,1.55608560392898,3.88694827924611,0.0486627710085894,0.152039466905961
"JMJD1C-AS1",55.470869611857,1.58109372449871,0.799992212940209,3.88638903472922,0.0486789795400604,0.152063698893156
"SCOC-AS1",122.055501101159,0.948484480331546,0.481099156212817,3.87835281384464,0.0489125230400612,0.152607750518679
"MIF4GD-DT",76.1624846850038,1.11006848243426,0.563931489178492,3.87795497069229,0.0489241155911207,0.152617450924963
"LNCOC1",12.485531064251,3.1416345733094,1.64973256495834,3.86515689845655,0.0492985842165582,0.153679003648567
"LINC01291",31.1194420454619,-1.77634984830915,0.900612005906498,3.8647846958367,0.0493095199682168,0.153686462964002
"RP1-80N2.4",12.5290241908304,2.70504222616643,1.38755660675746,3.85873621949079,0.0494875909046903,0.154081301553371
"AC016738.4",7.80454613107645,3.03464997577689,1.545816406473,3.84622775514435,0.0498580063919038,0.154864031583562
"LINC02321",60.3159477431599,1.42709516591993,0.723861229235439,3.84692051493167,0.0498374151412257,0.154864031583562
"CD2AP-DT",29.4254867393292,1.84238643568926,0.947332649420007,3.82153906311908,0.0505977415350219,0.156427800346287
"MAFG-DT",173.21483251644,0.905109408207224,0.462756929023637,3.81534229415736,0.0507852275112734,0.156818785260523
"CTC-429P9.5",23.5656694789386,-3.5798767221973,1.88598940985153,3.81339664429505,0.0508442453903348,0.156920222091632
