"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HDDC2",1929.95180842036,0.1901780320685,0.0915018657982369,2.07840605663545,0.0376719753480605,0.0920073361267579
"ADCY7",291.022088208387,0.414916464982107,0.199640670666664,2.07831632500816,0.037680233817936,0.0920088802912999
"SPATC1L",6.10265949480934,-3.53718416960881,1.70195940876242,-2.07830113420911,0.0376816320588812,0.0920088802912999
"TRAPPC3",904.926687799572,0.262066286345113,0.126127517632308,2.07778834678328,0.0377288576106263,0.0921131627799666
"EIF3B",6815.01391571295,0.141980753492776,0.0683487251218892,2.07729922159595,0.0377739508826507,0.0922122150662194
"RPUSD4",871.040062402136,0.258478481117832,0.124439048371222,2.07714929116741,0.0377877823981681,0.0922349378598332
"FAM20B",2143.36413700862,0.192677663959834,0.0927642621373316,2.07706782246149,0.037795299928269,0.0922422454622781
"RP11-582E3.6",135.301453436179,-0.597477840427863,0.287698563711015,-2.07674947250697,0.0378246878910107,0.0923029213482048
"CARD9",44.6630532874986,1.03968801868919,0.501024911091918,2.07512240543753,0.0379751916905823,0.0926591041956041
"HNRNPA1P16",73.7581914503224,-0.803265328677456,0.387166726549436,-2.0747271746114,0.0380118273545351,0.092737397892597
"STAG1",666.438640666733,-0.293848317215301,0.141640441774102,-2.07460746051576,0.0380229301039621,0.0927533876958837
"ELF2P1",29.838808237033,-1.26964620671654,0.612024100190007,-2.0745036123943,0.038032563615192,0.0927657900331795
"GIPC1",2241.18977908776,0.19071446836998,0.091937969696919,2.07438198818928,0.0380438487706721,0.092771121775027
"TPT1-AS1",293.750636341186,-0.431911631988335,0.20821195132494,-2.07438443970146,0.0380436212738838,0.092771121775027
"AP000704.5",31.8811057073265,-1.54280832011325,0.743792207495842,-2.07424641528242,0.0380564315417028,0.0927796144867124
"PPIH",743.056387962089,-0.288239504683846,0.138959485672507,-2.074270088788,0.0380542341050702,0.0927796144867124
"ARMCX4",155.904976916276,-0.563302428871772,0.271606412031117,-2.07396587090601,0.03808248062113,0.0928320217986208
"SCX",40.0788191038271,-1.07941347075063,0.520484570755013,-2.07386257230418,0.0380920759114897,0.0928443126836225
"RP11-234G16.6",8.27073537381339,2.54150824434786,1.22554834664179,2.07377232510821,0.0381004605540874,0.0928536501922308
"LINC00342",705.922101000156,0.317455364449462,0.153090927959209,2.07363929843084,0.03811282259354,0.0928629441518395
"TTC33",558.542227496699,0.30295984181483,0.146100974244827,2.07363327575864,0.0381133823552913,0.0928629441518395
"RP11-797A18.6",48.5144847085333,1.07235140600366,0.517149110729704,2.07358261622176,0.0381180910521475,0.0928633207460382
"JPH1",830.572052326037,-0.25781869224615,0.124366646116557,-2.07305334908302,0.0381673149015412,0.0929721321415992
"PLPP7",91.1064924794443,0.716008159723579,0.345411674715315,2.07291244661521,0.0381804284710711,0.0929929666690887
"UXS1",615.296174068507,0.305975970085201,0.147638174995924,2.07247190703657,0.0382214535079022,0.0930817697933397
"JADE3",848.792944077254,0.261538137474552,0.126223611874998,2.07202229115072,0.0382633624109047,0.0931692131841721
"ZBTB17",485.991707423744,0.321991153596424,0.155401985796882,2.07198866826118,0.0382664979852602,0.0931692131841721
"S100A2",9.42576090127144,-2.44556790616728,1.18040415426488,-2.07180557382086,0.0382835766822861,0.0931996671595626
"HTR1D",39.6754306875665,1.0928380681394,0.527730760582189,2.07082503004712,0.0383751502371927,0.0934002970263305
"VIPR1-AS1",14.506583617423,-1.88091454560911,0.908279993364261,-2.07085321635481,0.0383725153045276,0.0934002970263305
"PPP1R32",77.4699783538185,-0.798684978628714,0.385778146873197,-2.07032198454527,0.0384222021718515,0.093503654909443
"CTD-2621I17.3",21.191953633055,-1.52886752830073,0.73867565276259,-2.0697413304241,0.0384765741234449,0.0936247998748406
"RP11-47I22.1",9.08149044169585,2.38557968695471,1.15355532738446,2.06802363989225,0.0386378002085805,0.0939946771716971
"RP5-1022I14.2",19.0507879493638,-1.63710295622427,0.791622151427565,-2.0680358088414,0.0386366559890948,0.0939946771716971
"MIR193BHG",48.7500602105979,-1.00789850347781,0.487385615101564,-2.06796932910665,0.0386429072831797,0.0939958872016364
"SLC41A2",189.03350976143,0.51253212470637,0.24785759030159,2.06784921971818,0.0386542037178936,0.0940121502876395
"PHACTR1",60.2199997064011,-0.987563755917359,0.47771345355254,-2.06727222893409,0.0387085095329598,0.0941330015368614
"TXNDC16",688.88748615162,0.287227035268546,0.138947166507833,2.06716727290983,0.0387183948580704,0.0941458132066435
"GRIK3",7.83981851131522,2.83425818544401,1.37128185211724,2.06686771291252,0.0387466208350661,0.0942032127635427
"DEDD",614.994946650015,-0.289601380405018,0.140119424915932,-2.06681822009169,0.0387512859680891,0.0942033228630549
"SHISA7",33.6612911620629,-1.2115097251298,0.586238787933171,-2.06658063244343,0.0387736873353736,0.0942465441000839
"S100A11",1028.02270357395,0.237237905881638,0.114913293565688,2.06449487713992,0.0389708191186492,0.0947144186708435
"ARHGAP10",418.062214241782,0.343742848281527,0.166517728360625,2.06430181137883,0.038989109389161,0.0947475783046576
"CNTN1",589.946171965246,-0.301033900483264,0.14583729798271,-2.06417634341356,0.0390009996260553,0.0947651791438149
"ZC2HC1C",38.1644357690128,1.09861953886117,0.532321010139424,2.06382900155194,0.0390339322782879,0.0948338988545893
"HOXD-AS2",447.350394682938,-0.342210080641137,0.165825494822613,-2.06367592032338,0.0390484539222957,0.0948578775231751
"ACOX3",277.947624365842,0.419159649695494,0.203136064709491,2.06344279778651,0.03907057728675,0.0949003146461131
"GRHL1",218.895855039569,0.483216177416961,0.234185394780104,2.06339160420612,0.0390754369906801,0.0949008141587611
"CDH20",4.67481140956913,4.17911260850228,2.02561384549435,2.06313390767842,0.0390999074023236,0.0949460626541858
"COL27A1",852.923999897289,-0.259524652004289,0.125796690572872,-2.06304832680754,0.0391080368904176,0.0949460626541858
"FAM214B",134.138548514841,-0.610138653507216,0.295741257690386,-2.06308263605876,0.0391047776176604,0.0949460626541858
"C2orf49-DT",220.384218868012,-0.477078255094483,0.231331141315373,-2.06231747434334,0.0391775204351189,0.0951034308562512
"PPP1R9A",547.097680045235,0.315111396220625,0.152854382609295,2.06151365006046,0.0392540625823821,0.0952750645361358
"RASL11A",148.959841363016,-0.591835760804261,0.287093089966689,-2.06147685711604,0.0392575691350406,0.0952750645361358
"NECAB3",660.092168667382,0.328441484076047,0.15934559781292,2.06118956898737,0.0392849582863041,0.0953301897436661
"LAMC1",7676.46980462023,0.152785992105909,0.0741278677945045,2.06111408100201,0.0392921577658244,0.0953363147314285
"ARHGAP30",54.4481656709037,0.937925741377685,0.455250729861085,2.06023995099114,0.0393756073766917,0.0955274253442141
"ZBTB7A",944.96631020724,0.247104803847613,0.11995786775306,2.05992994437256,0.0394052385604469,0.0955879395058378
"C17orf114",12.6772146457177,-2.10696493819475,1.0228857651396,-2.05982428341567,0.039415342215398,0.0955897054131995
"MAGIX",44.3001163643726,1.03261813098666,0.501302663269303,2.05986962896291,0.0394110058527754,0.0955897054131995
"KISS1R",35.6156564033821,-1.14185897562422,0.554537210607675,-2.05912056717157,0.039482690039264,0.0957416497313154
"AFF3",536.554901519939,0.307208107353781,0.149222808941941,2.05872084523826,0.0395209881501306,0.0958231235873143
"GOLGA3",3056.40296236235,0.161409461479814,0.0784047952387148,2.05866823564018,0.0395260311222701,0.095823956796363
"ABHD18",552.119823347898,0.329034834021769,0.159892844866773,2.05784589232827,0.0396049291026322,0.0959969835967012
"LINC01588",25.7979750570662,1.34797844590981,0.655049697967554,2.05782622309763,0.0396068178607742,0.0959969835967012
"LINC00632",562.43426924868,-0.313308808865279,0.152288325471338,-2.05733964107608,0.0396535667455616,0.0960988684940275
"TDRD12",44.6772919815524,1.03868718901606,0.504971222897642,2.05692352735633,0.0396935824537191,0.0961844135251084
"POLR2M",506.258275569033,0.314052170560502,0.152727317410449,2.05629337230155,0.0397542467576003,0.0963199673995041
"GRID2IP",119.073235997487,-0.652030011660493,0.317226594552559,-2.05540778376468,0.0398396343148552,0.0965153835468946
"RP11-214O1.2",296.773200452116,0.414980027399301,0.201922343727038,2.05514664568414,0.0398648426765685,0.0965649806388582
"HDAC5",1526.01642947866,-0.222621647205499,0.108332787456346,-2.05497940589046,0.0398809938919707,0.0965850923818464
"UNC119",916.044873026165,0.263418495058885,0.128186516389439,2.05496258482134,0.0398826186972265,0.0965850923818464
"CTD-2325M2.1",22.4363543776352,-1.46582454583781,0.713565882578776,-2.05422453851132,0.0399539644590246,0.0967463827673639
"CTD-2008L17.1",89.5260893244079,0.727765930170396,0.354304976237247,2.0540663523819,0.0399692701431242,0.0967719529195493
"MYLIP",294.586500819064,-0.410791077104503,0.199995917150313,-2.05399731633401,0.0399759514530234,0.0967766384991808
"HARS2",800.460430327963,0.258537552532131,0.125907551221231,2.05339195325827,0.0400345790939303,0.0969070634264403
"NUBP2",1741.04871671907,-0.209247207371245,0.101915263059651,-2.05314887181101,0.0400581413361036,0.0969525887221945
"AC006978.6",60.1450676155241,-0.873403977569689,0.425444720104008,-2.05292000651969,0.0400803363359886,0.0969720827319707
"CH17-195P21.2",33.5124503955175,-1.18515568638418,0.577344142345754,-2.05277164771929,0.04009472951367,0.0969720827319707
"LERFS",8.62527248531782,-2.50634614276629,1.22092531907741,-2.05282510207931,0.0400895430801927,0.0969720827319707
"LRRC45",1302.71181657115,-0.228201574698248,0.111166389842936,-2.05279289019521,0.0400926683846845,0.0969720827319707
"MAFTRR",19.4057245813131,1.58666669503976,0.772914718595443,2.05283539938673,0.0400885440446534,0.0969720827319707
"RP11-203J24.9",14.5875017337599,-1.8682326002911,0.91000719732769,-2.05298662008093,0.0400738751804761,0.0969720827319707
"HYAL3",103.90013610525,0.714442039449275,0.348227018965159,2.05165596159773,0.0402031094425802,0.0972226760725395
"ADAM17",836.583095941506,0.255158318060363,0.124468702909176,2.04997973061992,0.0403664088204429,0.0976060052481502
"NSA2",2027.08774055353,0.195102180404931,0.095178010173877,2.04986614080822,0.0403774951241304,0.0976212358401877
"INPP5J",452.635382297571,0.354598273083068,0.173004003395655,2.04965356941546,0.0403982489128612,0.0976598332640372
"GPR19",22.4671596805213,1.43349069720537,0.699427779548386,2.04951924862202,0.0404113675951817,0.0976799664098329
"PROK2",47.5407095233222,-0.981977091380962,0.479300094069215,-2.04877299948778,0.0404843171598396,0.0978443221692575
"TFAP2A-AS1",54.7151897336243,-0.910307238132491,0.444328544952745,-2.04872553985768,0.0404889603483985,0.0978443221692575
"ZBED5-AS1",96.5201520347383,-0.689482107829544,0.336593983201409,-2.04840889094852,0.040519951088725,0.0979076102204279
"SORBS2",102.433784409948,-0.684336117003719,0.334096650049538,-2.04831780534839,0.0405288694495937,0.0979175565102684
"TSPAN2",186.447073786211,-0.513828650407162,0.250877980157242,-2.04812176056707,0.0405480702049948,0.0979523397168641
"LDHD",72.8168016801044,-0.791552269585492,0.386498155767188,-2.04801046984114,0.0405589735232804,0.0979670728634459
"MRPS36",208.196662459413,-0.48425341934223,0.236456882432173,-2.04795654227208,0.040564257781531,0.0979682317213312
"TDRP",47.5106918776386,1.00495923874096,0.490738991309385,2.04784876795612,0.0405748201271875,0.0979821360982332
"GRM4",41.5660787423195,1.08495293718184,0.529893585471418,2.0474921133771,0.0406097904329684,0.098054971784329
"SENP6",1805.22658255605,0.187917619360629,0.0918012808606535,2.04700432933906,0.0406576594659351,0.0981589313485535
"BLOC1S1",194.328693381494,-0.561402393827416,0.274330333401479,-2.04644665745297,0.0407124455837703,0.098267930622474
"TCEAL1",469.523286810977,-0.323200187156754,0.157932302714894,-2.04644763358012,0.0407123496336434,0.098267930622474
"FRG1HP",237.569118257747,-0.452080635247937,0.220941375315206,-2.04615651823013,0.0407409738231147,0.0983251505772438
"STARD7-AS1",92.8459105812289,-0.727089263616808,0.355434206100198,-2.04563672020874,0.0407921258700896,0.0984369513156209
"ITPRIP",361.840331633186,0.366167913511028,0.179008462780554,2.04553409276472,0.0408022316164005,0.0984496870062742
"ELFN1",132.979756066938,-0.588877002181715,0.287910569258517,-2.04534694123354,0.0408206659302976,0.0984825128945454
"RHOXF1",7.17247089893602,-2.97636242315631,1.45527795686248,-2.04521920305398,0.0408332521170585,0.09850122369797
"GNAO1",72.6896016860017,-0.883368365469176,0.431986477906541,-2.04489818697587,0.040864896711348,0.0985658988456466
"HOXC-AS3",19.0961093305661,-1.62528267537881,0.795039834505744,-2.0442782925326,0.0409260624602231,0.0987017551302672
"EIF4ENIF1",981.477225503858,0.23997347195585,0.117395795067245,2.04414026770203,0.0409396920951398,0.0987229495638596
"BAIAP2-DT",528.459838637808,0.321440696054463,0.157269189072209,2.04388855789722,0.0409645577630091,0.0987595527719932
"RP11-390K5.6",29.3470880713533,-1.2516487301264,0.612381639359339,-2.04390309845973,0.0409631209956115,0.0987595527719932
"GUCY1A1",264.139691143045,0.428030385147482,0.209431144947363,2.04377617882507,0.0409756634909206,0.0987746488052208
"FGF21",4.65685374029564,-4.0772480472118,1.99533024021653,-2.04339510574919,0.0410133415781498,0.0988537881938595
"THAP10",145.392738114755,-0.579972573909036,0.283840162646872,-2.04330693902041,0.0410220631250157,0.0988631236475825
"CLPSL2",16.4000267123707,-1.72615768799823,0.844978264372511,-2.04284271061113,0.0410680110182401,0.0989621617434334
"ERICH2",12.088852083373,-2.05164653730816,1.00434942280081,-2.0427617029806,0.0410760333696693,0.0989697975234464
"FZD3",763.035007156602,0.264730309367813,0.129644016076183,2.04197862254013,0.041153651901576,0.0991450987624097
"CHD6",2147.75755327006,0.180990223652195,0.0886437928703214,2.04176984977356,0.0411743663173928,0.0991832845337221
"SOX5",172.691334825081,0.532936770349338,0.261144300623164,2.04077503923157,0.0412731926892297,0.0994095998259017
"HOMER2",1764.36517098051,0.195403759048481,0.0957603760559315,2.04054920308949,0.0412956556420079,0.0994496231983335
"LA16c-329F2.2",4.64973439326872,-4.07506451359896,1.99708145154745,-2.04050992033468,0.0412995639862433,0.0994496231983335
"MAP3K7",1725.04972087785,0.202003764374872,0.0990064593551667,2.04030894237135,0.0413195647127012,0.0994860366107793
"ATF2",1069.38251321875,0.23181506905863,0.113638182870457,2.03993994978686,0.0413563071102617,0.0995627459604896
"DPY19L2P1",119.307685060709,-0.634790229442199,0.31127264833602,-2.03933828698286,0.0414162769635358,0.0996953492578748
"DISC1",248.508203513618,0.442222124113897,0.21688403205147,2.03897963317535,0.0414520602752255,0.0997680958155885
"RP11-137J7.3",6.57127829425987,2.99014587632668,1.46652172397252,2.03893732186043,0.0414562834508107,0.0997680958155885
"TMEM245",1492.7291492086,-0.207313205314012,0.101714442793267,-2.03818847767149,0.0415310873722581,0.0999363231776864
"LNPEP",1006.02439707191,0.232384878752378,0.114024667779558,2.03802285310442,0.04154764745064,0.099964375122832
"ASPHD2",269.019523075103,0.418077540393569,0.205158338651951,2.03782865049825,0.0415670720436303,0.0999993117085495
"MIS18A-AS1",18.0599859126286,-1.63539447266568,0.80254569128491,-2.03775871009579,0.041574069527185,0.100004347260685
"CTD-2308L22.1",21.1277256407091,1.47983997156101,0.726307275557506,2.03748471392511,0.0416014922417108,0.100058507702374
"RP11-524F11.1",30.0938925311522,-1.23908400202014,0.608308254436389,-2.03693438808944,0.0416566174901761,0.100179276712134
"AC009312.1",8.20554153780447,2.51718236676163,1.23586482809025,2.03677805982339,0.0416722879136102,0.100193328952532
"SEPSECS",414.541085244456,0.3399626006296,0.166908214854202,2.03682365740096,0.0416677166742153,0.100193328952532
"ATP8B1",67.1546008354315,0.84429735904595,0.414583368024714,2.03649597201309,0.0417005771642655,0.100249524753188
"ALX4",734.599533679507,0.269010998368776,0.132168107833238,2.03536997524545,0.041813660068441,0.100509529937001
"RABL3",339.152897425966,-0.373457836614243,0.183505030748846,-2.03513677576161,0.0418371125132174,0.100554050124589
"YBX1P10",138.446482848729,-0.615437527045577,0.302426154053532,-2.03500100370499,0.0418507719876999,0.100575025527541
"CT70",4.67821178137641,-4.08294924470356,2.0066715815978,-2.03468733107415,0.0418823437503016,0.10062717938169
"RP11-466G12.2",4.64261504624179,-4.0727327510484,2.00160264403435,-2.03473589685092,0.0418774541915095,0.10062717938169
"ULK4",71.0000669729889,-0.824512570806276,0.405238288570046,-2.0346363955778,0.0418874724094648,0.100627644898845
"ANKEF1",297.04083917603,0.436817172273934,0.214743605252491,2.03413355084699,0.0419381320225471,0.100737477921046
"KYAT1",13.151967303144,-1.94363808353197,0.955537730497713,-2.03407779881134,0.041943752011078,0.100739110395511
"LAMP2",2810.3758234735,-0.166568495815552,0.0818966321870294,-2.03388700325498,0.0419629896537884,0.100773445063055
"QDPR",736.27570654876,0.263303002103837,0.129506234627735,2.03312993278432,0.0420393976015152,0.100945049045278
"ETV4",13.4026610644359,-2.01152044183982,0.989459557327057,-2.03294862022837,0.0420577141817271,0.100977139983468
"ELMOD2",1085.1558660571,0.258718692127811,0.127275892529582,2.03273916989173,0.042078881706501,0.101016067444933
"AC004067.5",15.6368157060793,1.84058571149315,0.90584622357863,2.03189643405671,0.0421641416255441,0.101208830122009
"FAM66C",88.0001808612001,-0.73254199027836,0.360587091249329,-2.0315258312224,0.0422016819083175,0.101275096597917
"NAP1L1",11535.5995436272,0.126336588792519,0.0621875858340168,2.03154033233772,0.042200212483739,0.101275096597917
"SLC4A10",6.54590630241596,-2.95154698265121,1.45298575461181,-2.03136677237401,0.0422178024745335,0.101301860468135
"TSHZ1",1378.3134671078,0.209360195997966,0.103081767022983,2.03101093475907,0.0422538853746957,0.101376512139713
"CCDC92",127.418829663969,-0.635807587509637,0.313152805284464,-2.03034294050816,0.042321692267936,0.101527250239469
"RP11-456P18.2",6.61970507172596,-2.90839329309183,1.43253548013926,-2.0302417171609,0.0423319752943285,0.101530627777718
"SPOPL",364.626386820798,0.366632645720059,0.180586660243094,2.03023105486597,0.0423330585732017,0.101530627777718
"APEX2",986.243222592924,0.245486589723077,0.12094001451244,2.02982107049298,0.0423747303800728,0.101618620155247
"MYH3",88.5647298443129,0.776608341859954,0.382667929975893,2.02945760808562,0.0424117025924557,0.101695323090635
"NUDT14",297.891109165091,-0.405524640408438,0.199845676536214,-2.02918895938663,0.0424390476755675,0.101748926649323
"HLA-DRB1",193.948096368142,0.509119398900513,0.250924913093438,2.0289711078267,0.0424612331922711,0.10179014883889
"FABP5",397.231204133852,-0.350608084703744,0.172900792298977,-2.02779917918178,0.0425807481778082,0.102064656881825
"RNF144B",98.0708871765788,0.767366298418207,0.378616654596846,2.0267631893671,0.0426866367015327,0.102306442052298
"SMAP2",1104.20823151607,-0.237697649654875,0.117283687042332,-2.02668977800026,0.0426941485180291,0.102312420076523
"BOK",34.6023766127995,-1.14675650967105,0.565880792906659,-2.0264983792447,0.0427137386476682,0.102347337810177
"SLC39A14",1833.99780863776,0.212524794711623,0.104878912460013,2.02638251795995,0.0427256010254101,0.102363732876176
"FASTKD3",222.412523013211,0.481803679423397,0.237771892174147,2.02632731319865,0.0427312541065495,0.102365249352285
"ISL1",399.756782134588,0.361239972635018,0.178306430054071,2.02595034023996,0.0427698738197365,0.102445729714348
"ALPG",6.36151538134296,2.94340199539465,1.4529286701324,2.0258406733253,0.0427811143955274,0.102448585277651
"TMEM259",3882.95319528113,-0.149750906086672,0.0739197888422805,-2.02585678925827,0.0427794623974449,0.102448585277651
"SLC16A12",15.0004076203017,1.77557074714125,0.876519300211355,2.02570638970883,0.0427948815212095,0.102469519621769
"SHARPIN",786.990682606295,-0.258402674329459,0.12757817080771,-2.02544583210032,0.0428216052889839,0.102521469231851
"WEE1",1772.19048081251,-0.192578546614393,0.0950982193335899,-2.02504892272332,0.0428623409207558,0.102606949250426
"FAM220A",349.998348269717,-0.371627453855792,0.183550620832886,-2.02465920392686,0.0429023704383742,0.102690719052575
"AOC2",95.8529698317985,0.691564079633611,0.341606535412946,2.02444627939458,0.0429242540831894,0.102731040494168
"GK5",1020.38402559106,-0.229475226977208,0.113387221504088,-2.02381912117791,0.0429887660637648,0.102873363314896
"GALT",453.542806430322,-0.38096607638488,0.188252840369948,-2.02369364327368,0.0430016830522686,0.102883103349089
"PREPL",1784.46787961213,0.191825613452595,0.0947904143566944,2.0236815584618,0.0430029272641993,0.102883103349089
"RCOR2",377.208416073905,0.37902038368328,0.18730294565925,2.02356872898738,0.0430145452789687,0.102898825995243
"RPP40",224.834045785063,0.458773950997419,0.226730042401489,2.0234369743778,0.0430281153665571,0.102919214127797
"GNAT1",5.39343812877282,3.34134223541751,1.65137305399628,2.02337214315781,0.0430347939968523,0.102923115691979
"DYNLT2B",19.084475935553,-1.60853590353342,0.795493516867033,-2.02206035552429,0.0431701169880156,0.103222544031734
"RP11-170N16.3",25.8933566345246,-1.32586725222443,0.655690279874987,-2.02209380391794,0.0431666620153268,0.103222544031734
"AP2A2",319.258884657969,-0.389034410493449,0.192456352159497,-2.0214163166256,0.0432366870446869,0.10336959614588
"SHMT2",5254.11601322566,-0.152484370888142,0.0754487944918837,-2.02103124264689,0.0432765310256324,0.103452724987535
"ZNF468",189.700158220209,-0.511445493516601,0.253082296831296,-2.02086633446957,0.0432936037216925,0.103481405871414
"LRRC61",415.836061648683,0.355300626462845,0.175905257056506,2.01984086438481,0.0433998968729405,0.103723311900625
"ASPDH",46.8107490566179,-0.98047023472895,0.485471112554381,-2.019626316322,0.0434221633115012,0.103764365649223
"RAB23",361.830527152323,0.388676146459086,0.192454617818186,2.01957298227197,0.0434276999759847,0.103765435928088
"RP13-401N8.1",22.2324675838198,-1.44750658285944,0.71684565305716,-2.01927231711067,0.0434589235055881,0.103827874540416
"ADAMTS20",104.519048285714,0.653545805217147,0.323668487964592,2.01918268079481,0.0434682357426735,0.103837956306098
"ASAH2B",235.561129910454,0.451695985265124,0.223728755032443,2.01894470471452,0.0434929670445201,0.103884864824272
"RIMBP3",48.7904996161995,1.0380390451021,0.514372715879005,2.0180678583004,0.0435841945815125,0.104090572934132
"LINC00896",10.2774468175289,-2.23441510396429,1.10728737443098,-2.01791798187216,0.0435998039625222,0.104115657875605
"OLIG2",164.839463063431,0.548837272945949,0.272058271300764,2.01735190891955,0.0436588021228981,0.104244336544264
"RP3-425C14.5",11.6894410706945,-2.10460125217763,1.04339089371926,-2.01707841696374,0.043687330587863,0.104300240957395
"DUSP8P5",162.565123040604,-0.591110037662981,0.293084711307069,-2.01685729367052,0.0437104078872246,0.104343119553781
"WDR3",2144.01179193456,0.181446626971678,0.0899885646182391,2.0163298274779,0.0437654979120489,0.104462398211938
"RP11-159D12.6",85.9100276086276,-0.717692438672472,0.355987889142238,-2.01605858109884,0.0437938504536709,0.104517837617135
"SDHAF1",437.31273858537,0.34470343684375,0.170996881460917,2.01584633531773,0.0438160466612445,0.104558573138612
"CCAR2",1629.95518104627,0.205862246151345,0.102135685273605,2.01557609957648,0.0438443210808321,0.104613801914258
"LINC01135",10.8882871337209,-2.18069050757831,1.08203842731747,-2.01535403228198,0.0438675672279279,0.104657021568349
"RP11-206L10.2",348.596039121385,0.374427570449339,0.185800195506319,2.0152162349937,0.0438819971683572,0.104679200311181
"CFAP99",29.4779651320375,-1.31500013888336,0.652556860680027,-2.01515027749919,0.043888905563655,0.104683433541758
"ITGA8",214.892973288086,0.461896850554814,0.229218846920511,2.01509106585372,0.0438951081801825,0.104685982561649
"MBNL2",425.969980253502,-0.33649141128558,0.166989958514206,-2.01503979208998,0.0439004798751737,0.10468654954212
"TTL",2317.64029388204,0.175121726958019,0.0869214308636301,2.0147128874669,0.0439347410842847,0.104755999234056
"MYLK-AS1",35.4156181365329,-1.15470499096414,0.573392777890898,-2.01381153632852,0.0440293240623645,0.104969244353522
"CARD10",628.056469825667,0.30889971444333,0.153439191134344,2.01317350645359,0.0440963793682899,0.105116819230629
"OSGIN2",535.432208351249,0.318461281435964,0.158236033583098,2.01257118384938,0.0441597610155232,0.105255603374346
"RPS3AP6",112.043981448281,-0.631033328285146,0.313572123640421,-2.01240250874075,0.0441775242604062,0.105285635483163
"STRCP1",10.0113946494165,-2.25578343206785,1.12113017983251,-2.01206200015492,0.0442134017360713,0.105358826083935
"FMR1-AS1",10.789281796364,-2.1008675126608,1.04434501066093,-2.01166041031903,0.044255746601495,0.105447409318893
"PAPOLG",690.532801225516,0.27998089329521,0.139186856884636,2.01154692017559,0.0442677195520766,0.105463613668231
"SMC2-DT",17.1713411901212,-1.79339648845994,0.891612447282355,-2.0114080887119,0.0442823696713999,0.105486191585224
"MMAB",1172.02077805715,-0.218970252926138,0.108895481803553,-2.01082955233312,0.0443434634882603,0.10561938605176
"ZNF791",593.122568067116,0.309589564636465,0.153986310347731,2.01050056941654,0.0443782360107649,0.105689863407557
"DENR",3168.3429913262,0.162219297682312,0.0807038621032484,2.01005619129821,0.0444252419944934,0.105785929366959
"PBLD",248.527648540891,0.436318249852067,0.21707147058486,2.01002116342827,0.0444289490019438,0.105785929366959
"PDCD2L",197.034412030779,0.476128863982945,0.237003353033961,2.00895412612462,0.0445419989462598,0.10604272043353
"MXD1",208.517386001105,0.461846119498436,0.229927800812029,2.00865714310035,0.0445735066979045,0.10610534381006
"RSKR",317.518942438343,-0.425235467904705,0.211713324794176,-2.00854371503594,0.0445855455566809,0.106121613102169
"YOD1",1056.6939229169,0.227326892493983,0.113185055301801,2.00845325284182,0.0445951488643435,0.106132082223719
"TTLL2",27.5472102766445,1.33485201465636,0.664640827467078,2.00838100744342,0.0446028195622168,0.106137950016707
"PFN1P2",59.6009067216151,-0.863808892622721,0.430258378798291,-2.00765153030915,0.0446803346090066,0.106310000351488
"CTB-31O20.4",87.2271074097512,-0.720286122783041,0.35881335130512,-2.00741170907695,0.0447058430861143,0.106358283323878
"LL0XNC01-116E7.5",8.35019222123316,-2.45185923705922,1.22161548429597,-2.00706299860978,0.0447429554338129,0.106434158218721
"DDX54",3086.39188203319,0.165399535249678,0.082420181084141,2.00678441947155,0.0447726225563687,0.106479886464534
"PKD2",803.697950245033,-0.251050289408134,0.125099185788748,-2.0068099390517,0.0447699041734338,0.106479886464534
"PRELID1P6",310.887719381711,0.424126245070582,0.211363656554577,2.006618602196,0.0447902890460436,0.106509479176429
"PHF11",69.9544612673324,-0.808277868038042,0.40301624281292,-2.00557144396099,0.0449019911448973,0.106762651753218
"LINC02739",6.81647251851444,-2.95598684767907,1.4739485148319,-2.00548853500231,0.0449108452083539,0.106771253893383
"ABCD4",1494.09288741882,-0.228695289151586,0.114056879178013,-2.00509860343147,0.0449525067642025,0.106857841621456
"MTRF1L",455.161646094573,0.32920854310999,0.164210096000362,2.00480086869485,0.044984339649394,0.106921047883296
"TLCD3B",49.4190938589619,-0.953091393623315,0.475418803247854,-2.00474063522984,0.0449907819380525,0.106923896794735
"ZNF497-AS1",31.4293592008083,-1.19898738776882,0.598091902979849,-2.00468754349482,0.0449964610258714,0.10692493145071
"RPS19BP1",1695.65890164927,0.237267629528237,0.118359423705451,2.00463657307677,0.0450019137705346,0.106925428069794
"RNF20",1219.70540211294,-0.218446427805207,0.108979353924055,-2.00447534270975,0.0450191656406457,0.106953956259863
"DEPDC5",299.950943745491,0.399326484289135,0.199231251220121,2.00433657793947,0.0450340181261062,0.106976778146486
"TTC19",1592.15716610489,-0.19813476485909,0.0988581145354289,-2.00423370190904,0.0450450319793132,0.106990477238227
"RP11-510C10.3",7.16515110219849,2.66798149388225,1.33183615802138,2.00323551648117,0.0451520151607211,0.10723209191035
"EMX2OS",423.169324763192,-0.33602938876876,0.167791180721047,-2.00266418845582,0.0452133451014052,0.107365240475458
"RP11-342K2.1",48.9167480505702,0.993560140082961,0.496139292842107,2.00258305362473,0.045222060316125,0.107373431754321
"FGF2",388.724722894184,-0.380970446791825,0.190301675425749,-2.00192902106356,0.0452923658996123,0.107527841781231
