"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP1-151F17.2",193.559614093129,-2.32703653415604,0.265755450857419,-8.75630782604165,2.01750254759058e-18,6.47856605479049e-17
"RP11-515I12.1",344.050300973362,-1.69427546808486,0.193919706676548,-8.73699479605164,2.39393509624407e-18,7.59171548172828e-17
"AC083843.1",527.05863477382,-1.35925703358827,0.156242027694699,-8.69968889705078,3.32795255806011e-18,1.04561295240992e-16
"FIRRE",374.929312805091,-1.5627667211595,0.181887633515573,-8.5919349818013,8.55167788968633e-18,2.57573506423329e-16
"RP11-1055B8.4",264.537020468199,-2.05604117253722,0.243687909950037,-8.43718989981394,3.25058101393045e-17,9.20591631320219e-16
"DICER1-AS1",357.071967151002,-1.61477942159677,0.193128318963872,-8.36117370181655,6.20973375329316e-17,1.70880811016735e-15
"TSPEAR-AS2",151.069534197409,-2.72447037780541,0.332100611150976,-8.20374996710513,2.33002448827563e-16,6.08342245075908e-15
"RP11-441O15.3",223.381078239844,-1.94860315976319,0.242118718683455,-8.04813097623727,8.40679551781011e-16,2.04806412668657e-14
"DANCR",1249.18109489832,0.909136624693751,0.113107854570685,8.03778506934368,9.1476900322874e-16,2.22590152086363e-14
"MORF4L2-AS1",179.316281567036,-2.10342380465122,0.269218631795518,-7.81306921672811,5.58119258285637e-15,1.24242465018585e-13
"LINC01003",354.539151509447,-1.49703099845603,0.193679853124975,-7.72941002536825,1.08046142580018e-14,2.33139565433771e-13
"AC074212.5",76.7519110751085,-3.51337019383324,0.468801979875689,-7.49435869439987,6.66232987771627e-14,1.31130857660726e-12
"PRSS30P",413.122487965948,-1.3612648432066,0.182092056510315,-7.47569591609001,7.67963519133788e-14,1.49852096829254e-12
"RP13-516M14.1",137.043462553074,-2.27575755748199,0.3061489854345,-7.4334969761606,1.05763611024031e-13,2.01931253969196e-12
"CIRBP-AS1",180.446016304265,1.9443137709825,0.261610507532215,7.43209357041241,1.0689213818752e-13,2.03895003721395e-12
"RP11-262H14.13",141.841301293904,-2.24558485800367,0.305151999782905,-7.35890592098775,1.85423647905978e-13,3.45294393100529e-12
"LINC02864",154.78085067034,10.7575317882831,1.46522681193658,7.341888437098,2.10600914563141e-13,3.89334836705079e-12
"NEAT1",4592.45418796889,-1.36421686657131,0.185910946057289,-7.33801261035446,2.16788747944273e-13,3.99326048720115e-12
"SNHG15",757.902673117878,-0.951553446391085,0.131410496265,-7.24107642415567,4.45137465287357e-13,7.86550957944064e-12
"RP5-1092A3.4",235.204987159315,-1.78165383220436,0.250404831553842,-7.11509367111103,1.11836854682868e-12,1.87692617599866e-11
"DGCR5",346.756379570942,-1.32782506865238,0.187300212938868,-7.08928755508551,1.3480416499324e-12,2.24550098957499e-11
"CTD-2368P22.1",81.9027892679935,-2.8998161124742,0.413026259736619,-7.02090011013675,2.20443421110039e-12,3.6163007239379e-11
"FAM201A",189.961975103574,-1.84081196861109,0.262497557113011,-7.0126822849577,2.33791956043692e-12,3.82911789211802e-11
"AC074117.10",592.200684607973,-1.0563058918406,0.154136193936579,-6.85306847705888,7.22824630512637e-12,1.10820428878069e-10
"SNTG2-AS1",291.067223999722,-1.8104452574602,0.267842408198397,-6.75936745654989,1.38595482449616e-11,2.04789890045661e-10
"HCG11",693.504786729082,-0.937856365249125,0.138959605000137,-6.74912947002262,1.48734826019686e-11,2.19136693451403e-10
"NIPBL-DT",631.931196251705,-1.02501214443413,0.153232057690395,-6.68928003633003,2.24271206617271e-11,3.21823657574439e-10
"ST8SIA6-AS1",175.640019406316,5.76082669880836,0.879464214841227,6.55038215494463,5.73900295547426e-11,7.76021281598645e-10
"MIR4453HG",172.971081092239,-1.74009328254343,0.26886465673367,-6.47200455308308,9.67112069748145e-11,1.27888341207746e-09
"LINC01446",53.0677832057929,-6.12343827748511,0.950297113810413,-6.44370922366786,1.16588357881391e-10,1.52084411528613e-09
"MIR600HG",415.7092660158,-1.09378488976429,0.169746702524606,-6.44362967584445,1.16649511858541e-10,1.52084411528613e-09
"TMED2-DT",220.48180936041,-1.49225758208591,0.232420387762673,-6.42051068088601,1.35817940194775e-10,1.75282507500738e-09
"U73166.2",101.323341819317,-2.38805235566979,0.374980826003074,-6.36846523894055,1.90929030957251e-10,2.42043254096018e-09
"HOXA10-AS",127.097291404123,-2.01256726208207,0.317536868066726,-6.33805855154797,2.32678411092233e-10,2.91792464980426e-09
"RP11-18H7.1",103.321424012374,-2.34550450985734,0.370076501901194,-6.33789094365025,2.32931601014732e-10,2.91930441075071e-09
"FAM27E3",200.441780530518,-1.54550262080273,0.244290551519965,-6.32649364122633,2.50794630156948e-10,3.12207161387688e-09
"ATXN1-AS1",103.82670800715,-2.23489448291546,0.35345091536697,-6.32306887816397,2.56418932115863e-10,3.18819417364302e-09
"CTD-2619J13.14",630.901998946927,-0.911860282183728,0.144341258657805,-6.31739178848029,2.66014581163982e-10,3.30146276598586e-09
"HOXC-AS2",147.862136328632,-1.87962251445751,0.298398421350591,-6.29903638883238,2.99501681819689e-10,3.69681525059641e-09
"RP11-352M15.2",306.330786635538,-1.24297422865484,0.198065407049189,-6.27557455475379,3.48345508306655e-10,4.25081583475823e-09
"LINC00337",83.2884114771602,2.62063969420986,0.419592024704867,6.24568518921008,4.21946268510485e-10,5.06708266266036e-09
"ZFAND2A-DT",280.334634790473,-1.30815802342743,0.210642568705968,-6.21032126347387,5.28763881341339e-10,6.24682752284544e-09
"LINC00174",444.924945900171,-1.0249999126841,0.165520375597071,-6.19259054353089,5.918333098143e-10,6.93567414966862e-09
